id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1177852483068145664,Sat Sep 28 07:48:10 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Lolliest_: We really living in a world where #mariokartour is more hyped up than the new #iphone11 not mad tho,We really living world hyped new mad tho,"Sentiment(polarity=-0.09621212121212121, subjectivity=0.5515151515151515)",-0.09621212121212121,0.5515151515151515,en,0,1,thanksariel,,"mariokartour, iphone11",Lolliest_,Louisiana,
1177852347487264773,Sat Sep 28 07:47:37 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We really living in a world where #mariokartour is more hyped up than the new #iphone11 not mad tho,We really living world hyped new mad tho,"Sentiment(polarity=-0.09621212121212121, subjectivity=0.5515151515151515)",-0.09621212121212121,0.5515151515151515,en,2,1,Lolliest_,,"mariokartour, iphone11",,,
1177852308530569216,Sat Sep 28 07:47:28 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,Dre_Ova,,"Apple, iPhone, iphone11",uibests,Man with no Country,
1177852115991044097,Sat Sep 28 07:46:42 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @RobertBeadles: iPhone 11 Promax Quick and dirty comparison, review and unboxing. Let me know how you like, love or hate your iPhone!
RE…",iPhone Promax Quick dirty comparison review unboxing Let know like love hate iPhone RE…,"Sentiment(polarity=-0.14166666666666666, subjectivity=0.7)",-0.14166666666666666,0.7,en,0,101,ejioforkel,False,,RobertBeadles,Lagos ,
1177851874327834626,Sat Sep 28 07:45:44 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,notjustanel,,"Apple, iPhone, iphone11",uibests,"Lagos, Nigeria",
1177851704001400832,Sat Sep 28 07:45:04 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,TONYAGBATOR,,"Apple, iPhone, iphone11",uibests,,
1177851271547518976,Sat Sep 28 07:43:21 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iPhone 11 now is very popular. 
If you order iPhone 11 in ahead, you can beyond your competitor a step.… https://t.co/Jz3br3oreO",iPhone popular If order iPhone ahead beyond competitor step.…,"Sentiment(polarity=0.6, subjectivity=0.9)",0.6,0.9,en,0,0,JSphonecases,False,,,"2nd Road Xidi Liwan, Guangzhou",
1177851076143390721,Sat Sep 28 07:42:34 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,____bliss___,,"Apple, iPhone, iphone11",uibests,"Lagos, Nigeria",
1177850783255158785,Sat Sep 28 07:41:24 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,iam_joojo_,,"Apple, iPhone, iphone11",uibests," oғғѕнore тoday, нoмe тoмorrow",
1177850507098038272,Sat Sep 28 07:40:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,ZeusCharismatic,,"Apple, iPhone, iphone11",uibests,,
1177850494015987712,Sat Sep 28 07:40:15 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,Bunmi69,,"Apple, iPhone, iphone11",uibests,"Lagos, Nigeria",
1177850224850739200,Sat Sep 28 07:39:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @batekiko: Me entering apple store to buy iphone 11 pro max after selling my left kidney
 #Apple #iPhone11 #iPhone11Pro #Iphone11ProMax…",Me entering apple store buy iphone pro max selling left kidney …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,9,pece_juventino,,"Apple, iPhone11, iPhone11Pro, Iphone11ProMax",batekiko,Struga,
1177849937196773377,Sat Sep 28 07:38:03 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Mr__Quickdraw Unbelievable... why are people so crazy about #iPhone11 ?? Its almost same as #iPhoneX,Unbelievable ... people crazy Its almost,"Sentiment(polarity=-0.425, subjectivity=0.95)",-0.425,0.95,en,0,0,kunalgupta07,,"iPhone11, iPhoneX",Mr__Quickdraw,"New Delhi, India",
1177849672074964992,Sat Sep 28 07:36:59 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,Alazie_,,"Apple, iPhone, iphone11",uibests,"Federal Capital Territory, Nig",
1177849635479539712,Sat Sep 28 07:36:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RobertBeadles: iPhone 11 Promax Quick and dirty comparison, review and unboxing. Let me know how you like, love or hate your iPhone!
RE…",iPhone Promax Quick dirty comparison review unboxing Let know like love hate iPhone RE…,"Sentiment(polarity=-0.14166666666666666, subjectivity=0.7)",-0.14166666666666666,0.7,en,0,101,potluck01,False,,RobertBeadles,,
1177849543775285248,Sat Sep 28 07:36:29 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @news18dotcom: Apple #iPhone11 seems to be the right  combination of the specifications, features and the price, reviews @vishalmathur85…",Apple seems right combination specifications features price reviews …,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857,en,0,2,AnaiKomagan,,iPhone11,"news18dotcom, vishalmathur85","Chennai,India",
1177849506819399680,Sat Sep 28 07:36:20 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @omgchea: Who thought it was a good idea to make the iPhone camera go through mitosis #AppleEvent #iPhone11 https://t.co/Oq7vsZJL2p,Who thought good idea make iPhone camera go mitosis,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001,en,0,2,hisokiuwu,False,"AppleEvent, iPhone11",omgchea,,
1177849340267810817,Sat Sep 28 07:35:40 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,bread_and_egg,,"Apple, iPhone, iphone11",uibests,,
1177849329580568577,Sat Sep 28 07:35:38 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Apple #iPhone11 seems to be the right  combination of the specifications, features and the price, reviews… https://t.co/88qmOP2nTm",Apple seems right combination specifications features price reviews…,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857,en,2,2,news18dotcom,False,iPhone11,,India,
1177849209447428096,Sat Sep 28 07:35:09 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,JohnOuellette4,,,vectornator,,
1177849204150083584,Sat Sep 28 07:35:08 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,geekysamee,,,vectornator,"Dubai, United Arab Emirates",
1177849193609625601,Sat Sep 28 07:35:05 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#iPhoneXR now available for ₹39,999 only for Prime members | Plus 10% Instant discount with SBI Bank Debit &amp; Credit… https://t.co/hrsUBgi3V0","available ₹39,999 Prime members Plus Instant discount SBI Bank Debit amp Credit…","Sentiment(polarity=0.2, subjectivity=0.5333333333333333)",0.2,0.5333333333333333,en,9,0,GadgetsFlix,False,iPhoneXR,,India,
1177848454284038144,Sat Sep 28 07:32:09 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,BodesPen_,,"Apple, iPhone, iphone11",uibests,Worldwide,
1177847704140931073,Sat Sep 28 07:29:10 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @revatlas: Apple iPhone 11 Regular and Ultra Wide Angle Samples

#iphone11 #shotoniphone #appleiphone11 #revatlas https://t.co/jREdDHbwDA",Apple iPhone Regular Ultra Wide Angle Samples,"Sentiment(polarity=-0.05, subjectivity=0.23846153846153847)",-0.05,0.23846153846153847,en,0,4,mohanathan3,False,"iphone11, shotoniphone, appleiphone11, revatlas",revatlas,"Chennai, India",
1177847657483493376,Sat Sep 28 07:28:59 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,sanjay_vishnu,,,vectornator,"kerala,india",
1177847630057164807,Sat Sep 28 07:28:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,e_lasisi,,"Apple, iPhone, iphone11",uibests,"Victoria Island, Nigeria",
1177847489422123010,Sat Sep 28 07:28:19 +0000 2019,"<a href=""https://google.com"" rel=""nofollow"">Plus App For Tweeting</a>","RT @dallas_phones: New Galaxy NOTE 10+ - 375,000
  #dallas #dallasonline #dallasstore #phones #ikeja #computervillage #iphone11 #tech #appl…","New Galaxy NOTE ,000 …","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,1,ennomnom,,"dallas, dallasonline, dallasstore, phones, ikeja, computervillage, iphone11, tech",dallas_phones,,
1177847186484281344,Sat Sep 28 07:27:07 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @indiaistore: Just the right amount of everything.
#iPhone11 available now at your nearest Apple authorized re-seller with a cashback of…",Just right amount everything available nearest Apple authorized re-seller cashback of…,"Sentiment(polarity=0.34285714285714286, subjectivity=0.46785714285714286)",0.34285714285714286,0.46785714285714286,en,0,38,MilindKadam4,,iPhone11,indiaistore,vashi navi mumbai Maharashtra,
1177847078824886273,Sat Sep 28 07:26:41 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,kolayodam_,,"Apple, iPhone, iphone11",uibests,"Lagos, Nigeria",
1177846758384295936,Sat Sep 28 07:25:25 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,badassnoodles,,,vectornator,"London, England",
1177846746191237120,Sat Sep 28 07:25:22 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#wallpapers #homescreen #lockscreen  
🚦#wallpaper 
🚦#iPhoneXSMAX  
🚦#iPhone11 
🚦 #iPhone11ProMAX
🚦#iPhone11Pro… https://t.co/Q7WET0zblg",…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,22,2,ongliong11,False,"wallpapers, homescreen, lockscreen, wallpaper, iPhoneXSMAX, iPhone11, iPhone11ProMAX, iPhone11Pro",,CN,
1177846716281831424,Sat Sep 28 07:25:15 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AR72014: #wallpaper 

Gradient Midnight Green #wallpapers for 

- #iPhone11ProMax
- #iPhone11Pro
- #iPhone11 
- #iPhoneXSMAX 
- #iPhone…",Gradient Midnight Green …,"Sentiment(polarity=-0.2, subjectivity=0.3)",-0.2,0.3,en,0,25,ammad213,,"wallpaper, wallpapers, iPhone11ProMax, iPhone11Pro, iPhone11, iPhoneXSMAX",AR72014,,
1177846515768922112,Sat Sep 28 07:24:27 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,SamDudu20,,"Apple, iPhone, iphone11",uibests,,
1177846486886825985,Sat Sep 28 07:24:20 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Moosamatrooshi: Ten year challenge 
#iPhone11 https://t.co/qgszFyBiJQ",Ten year challenge,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,767,teruki119849221,False,iPhone11,Moosamatrooshi,沖縄 沖縄市,
1177846426333827072,Sat Sep 28 07:24:06 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,lharryjane,,"Apple, iPhone, iphone11",uibests,"Lagos, Nigeria",
1177846397594472449,Sat Sep 28 07:23:59 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,edwardbode,,"Apple, iPhone, iphone11",uibests,,
1177845665621270528,Sat Sep 28 07:21:04 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,no1jalebhi,,"Apple, iPhone, iphone11",uibests,Nelspruit,
